FaceID,X,Y,Z,Heat Flux
54,0.0649156761169434,0.162290303548177,0.454186991373698,412800.740915249
55,0.0644015426635742,0.16421396891276,0.467686665852865,137410.562576039
56,0.0648798408508301,0.163641469319661,0.474964009602865,357496.710021999
57,0.0643666737874349,0.16557080078125,0.488538350423177,-165851.282883064
58,0.0648450075785319,0.164996434529622,0.495740681966146,372806.301611021
59,0.0643309071858724,0.166932367960612,0.509390340169271,391352.756949975
60,0.0648083076477051,0.166358001708984,0.516516337076823,391352.756949975
61,0.0642942072550456,0.168299570719401,0.530239990234375,474220.17689008
62,0.0647716077168782,0.167723302205404,0.537289672851562,474220.17689008
63,0.0647480761210124,0.168632868448893,0.551086669921875,506920.387752425
64,0.0642462107340495,0.170126235961914,0.557984659830729,506920.387752425
65,0.0664881057739258,0.155293299357096,0.393718343098958,1060925.63607434
66,0.0659768397013346,0.15716140238444,0.406846008300781,1223777.53999948
67,0.0664542083740234,0.156618072509766,0.414278004964193,1194965.7518616
68,0.065942008972168,0.158493738810221,0.427481333414714,485360.830155903
69,0.0664194081624349,0.157949503580729,0.434837331136068,425553.740209339
70,0.0659071731567383,0.15983083597819,0.448114664713542,163983.105063736
71,0.0663855056762695,0.159284703572591,0.455392008463542,403109.17018171
72,0.0658723068237305,0.161171671549479,0.468741678873698,-264410.25339065
73,0.0663506418863932,0.160623672485352,0.475944010416667,350713.945491054
74,0.0658365097045898,0.162519104003906,0.489368672688802,368983.485729357
75,0.0663139088948568,0.161969202677409,0.496494669596354,368983.485729357
76,0.0657998072306315,0.163872166951497,0.50999267578125,446556.910189608
77,0.066280039469401,0.163320404052734,0.517044006347656,446556.910189608
78,0.0657659403483073,0.165229970296224,0.530617350260417,503722.874201693
79,0.0662461420694987,0.164676305135091,0.537590677897135,503722.874201693
80,0.0662216415405273,0.165580235799154,0.551236348470052,511614.836740376
81,0.0657179082234701,0.167043467203776,0.558060017903646,511614.836740376
82,0.0679890060424805,0.151082433064779,0.375267883300781,1150303.91831971
83,0.0674777069091797,0.152911966959635,0.388172342936198,1224168.47044492
84,0.0679560419718424,0.152392201741536,0.395604339599609,1251487.80276332
85,0.0674438095092773,0.154230204264323,0.408582336425781,513213.388119296
86,0.0679212086995443,0.153710439046224,0.415938334147135,-2596860.29250891
87,0.0674090067545573,0.155554072062174,0.428990000406901,72639.1031707929
88,0.0678892389933268,0.155031504313151,0.436269327799479,417157.401426561
89,0.0673779729207357,0.156880803426107,0.449394002278646,-134745.458028129
90,0.0678563079833984,0.156357269287109,0.456596008300781,423826.053048114
91,0.067342175801595,0.158213170369466,0.469796346028646,366721.974847534
92,0.0678214416503906,0.15768776957194,0.476922342936198,366721.974847534
93,0.0673073069254557,0.159548370361328,0.490196004231771,414650.807509434
94,0.0677875391642253,0.159020100911458,0.497245666503906,414650.807509434
95,0.0672743733723958,0.160889170328776,0.510595662434896,495677.160001253
96,0.0677546081542969,0.160361872355143,0.517571329752604,495677.160001253
97,0.0672404759724935,0.162239440917969,0.530993001302083,517300.204566444
98,0.0677197418212891,0.161710240681966,0.537891337076823,517300.204566444
99,0.067697141011556,0.162605707804362,0.551387003580729,500477.37365336
100,0.0671933746337891,0.164038838704427,0.558134338378906,500477.37365336
101,0.0694880727132161,0.146976104736328,0.357266377766927,1258778.28598223
102,0.0689767735799154,0.14876513671875,0.369945983886719,1246417.1433566
103,0.0694551086425781,0.148271738688151,0.377378112792969,1277911.73618212
104,0.068945676167806,0.150069269816081,0.390132008870443,507405.697109463
105,0.0694249420166016,0.149574005126953,0.397487670898438,2908885.98902387
106,0.0689127070109049,0.15137717183431,0.410315999348958,283439.241348115
107,0.0693901062011719,0.15087907409668,0.417595672607422,420737.372950803
108,0.0688788401285807,0.15268977355957,0.430497334798177,-177118.33729905
109,0.0693590749104818,0.15218977355957,0.437700337727865,395140.135595834
110,0.0688478088378906,0.154007970174154,0.450674336751302,423826.053048114
